x,y,value,Year,Day_in_Year,elevation,evapotranspiration,SPL4_Soilmoisture,Land_Surface_Temp_K,Precipictation_m,Surface_Pres_Pa
140.9625,-33.98,1.4252331,2018.0,65.0,21.446983337402344,3.5561413764953613,0.1281787902116775,15306.5,3.071377796004526e-05,101159.015625
141.4325,-34.2775,0.011933925,2018.0,65.0,48.21361923217773,0.3570230305194855,0.0405439399182796,15351.222222222224,2.343207597732544e-05,101273.203125
142.35250000000002,-34.425,0.28905615,2018.0,65.0,44.711036682128906,0.4569639265537262,0.1302700042724609,15156.375,4.212185740470886e-05,101172.8046875
141.72750000000002,-34.57,0.6756012,2018.0,65.0,66.20209503173828,0.825735867023468,0.0413941070437431,15231.714285714286,3.886930790031329e-05,101067.578125
141.1175,-34.692499999999995,0.24976958,2018.0,65.0,37.64533233642578,0.5159281492233276,0.0450225844979286,15159.75,4.093622192158364e-05,101408.78125
141.8375,-34.7875,0.9842804,2018.0,65.0,51.91440582275391,1.2285737991333008,0.0342475250363349,15126.5,7.680306589463726e-05,101120.2421875
142.60500000000002,-34.872499999999995,0.84452355,2018.0,65.0,70.04283142089844,1.0400959253311155,0.0347362533211708,15105.0,0.000123277932289,101182.21875
141.5075,-34.96,0.5583391,2018.0,65.0,54.0711784362793,0.584345281124115,0.0373617820441722,15303.5,0.0001014315857901,101071.171875
142.955,-35.044999999999995,0.11905825,2018.0,65.0,54.21109390258789,0.3706615567207336,0.036117173731327,15395.857142857143,0.0001115010454668,101132.8828125
141.25,-35.1325,0.4901062,2018.0,65.0,48.01694488525391,0.930881917476654,0.0409825630486011,15311.857142857143,0.000236906853388,101145.3671875
142.29000000000002,-35.215,0.40939552,2018.0,65.0,61.924015045166016,0.7771568298339844,0.0343665443360805,15123.555555555557,0.0001069410427589,101162.34375
140.98250000000002,-35.294999999999995,0.052810896,2018.0,65.0,105.57899475097656,0.3671271502971649,0.0418173484504222,15194.142857142857,0.0002324191300431,100720.5859375
142.0,-35.372499999999995,0.07129291,2018.0,65.0,72.55913543701172,0.3878093361854553,0.0383225753903389,15252.875,0.000189134851098,101041.8203125
143.67000000000002,-35.445,0.36028045,2018.0,65.0,76.0243911743164,0.4213329255580902,0.1419856995344162,15331.57142857143,2.9803935831296258e-05,100998.4765625
143.7775,-35.515,0.10048169,2018.0,65.0,82.54492950439453,0.344851404428482,0.1441214233636856,15372.57142857143,5.072901694802568e-05,100927.953125
143.4125,-35.5825,0.21063048,2018.0,65.0,90.00114440917969,0.4118998050689697,0.0406057350337505,15349.57142857143,7.886203820817173e-05,100948.1015625
143.6825,-35.6475,0.3914997,2018.0,65.0,77.09828186035156,0.4228584468364715,0.1481782346963882,15355.833333333334,6.897585990373045e-05,100910.7890625
141.72,-35.7125,1.0888393,2018.0,65.0,93.61933135986328,0.8756259083747864,0.0490926094353199,15033.25,0.0001852973073255,100892.1015625
143.845,-35.7725,0.3114264,2018.0,65.0,80.28714752197266,0.9392357468605042,0.1468751281499862,15353.0,6.313926132861525e-05,100867.40625
142.785,-35.8325,0.1549928,2018.0,65.0,97.2070083618164,0.3323432505130768,0.0402542129158973,15173.857142857143,7.41073235985823e-05,100882.8671875
141.335,-35.885,0.39967626,2018.0,65.0,127.69181060791016,0.5236560702323914,0.0529266372323036,15097.0,0.0001455677120247,100520.0
143.97750000000002,-35.9325,0.27717018,2018.0,65.0,83.81295776367188,0.3733389675617218,0.1485950499773025,15155.666666666666,6.313926132861525e-05,100867.40625
143.6825,-35.9775,0.16421637,2018.0,65.0,104.84693145751952,0.3092222213745117,0.1217248290777206,15332.857142857143,6.956607103347778e-05,100804.828125
145.72750000000002,-36.015,0.58654636,2018.0,65.0,115.5292510986328,0.8202295303344727,0.0603485107421875,15482.8,5.309109837980941e-05,100393.640625
143.96,-36.05,0.48209605,2018.0,65.0,91.07513427734376,0.588357150554657,0.1538895964622497,15211.666666666666,4.056145917274989e-05,100688.3984375
141.2475,-36.0825,0.13133182,2018.0,65.0,146.20152282714844,0.4371891617774963,0.0517648048698902,15121.666666666666,0.0002509127662051,100418.46875
141.09,-36.1125,0.15296313,2018.0,65.0,132.91831970214844,0.5567079186439514,0.0526264198124408,15119.57142857143,0.0002509127662051,100418.46875
145.97750000000002,-36.14,0.07377343,2018.0,65.0,132.8402862548828,0.4618736207485199,0.0461750663816928,15630.2,4.756922498927452e-05,100278.796875
143.2125,-36.17,0.13836154,2018.0,65.0,112.81156158447266,0.3298434913158417,0.0610501617193222,15256.142857142857,8.2031634519808e-05,100719.828125
147.4325,-36.1975,0.39910278,2018.0,65.0,697.7821044921875,1.144698977470398,0.0598365776240825,14755.0,6.806191959185526e-05,97298.46875
144.4575,-36.2275,0.04681182,2018.0,65.0,102.90565490722656,0.3085314035415649,0.068521499633789,15367.75,4.66838464490138e-05,100783.546875
141.5475,-36.2575,0.24094877,2018.0,65.0,128.33926391601562,0.3810420036315918,0.0679115280508995,15071.333333333334,0.0001806740910978,100376.6015625
145.6825,-36.285,0.18743916,2018.0,65.0,126.1247787475586,0.3792822062969208,0.063497669994831,15568.4,2.436277827655431e-05,100478.7734375
142.69750000000002,-36.315,0.22271153,2018.0,65.0,114.22028350830078,0.3239541053771972,0.1507874876260757,15087.0,9.134573338087648e-05,100551.1953125
146.63500000000002,-36.3425,0.87876946,2018.0,65.0,390.4376220703125,0.59991455078125,0.0542095191776752,15344.2,7.918663322925568e-05,98628.75
143.58,-36.3725,0.42253798,2018.0,65.0,220.09495544433597,1.4015591144561768,0.0859912857413292,14917.57142857143,3.172767537762411e-05,100256.921875
147.65,-36.4,0.9963772,2018.0,65.0,1113.5426025390625,2.2007155418396,0.0662764236330986,14612.333333333334,0.0001270015345653,95874.953125
144.3675,-36.43,0.16262662,2018.0,65.0,116.32803344726562,0.2844323515892029,0.0677551254630088,15339.75,3.174133598804474e-05,100639.890625
148.035,-36.4575,0.46859953,2018.0,65.0,753.9080810546875,1.738852858543396,0.0703360214829444,14582.5,5.763526860391721e-05,93765.125
144.055,-36.4875,0.34584987,2018.0,65.0,122.65168762207033,0.4985009431838989,0.0604557059705257,15151.833333333334,3.180243220413104e-05,100640.109375
147.23250000000002,-36.515,0.38992327,2018.0,65.0,437.57318115234375,1.493163824081421,0.0919022858142852,14847.857142857143,7.61489718570374e-05,96287.1171875
143.65,-36.545,0.7211273,2018.0,65.0,281.9460144042969,0.8603487014770508,0.0861451476812362,15135.857142857143,4.71228122478351e-05,99682.6171875
147.35750000000002,-36.5725,0.6524941,2018.0,65.0,598.0274047851562,2.7739593982696533,0.102897010743618,14808.285714285714,0.0001385700597893,94893.2578125
142.585,-36.6025,0.08730722,2018.0,65.0,137.86009216308594,0.3922752737998962,0.1490571349859237,14922.833333333334,0.0001371357648167,100380.34375
144.76000000000002,-36.63,0.7057792,2018.0,65.0,155.6800537109375,0.3192105591297149,0.0738834366202354,15430.6,3.432221637922339e-05,100298.625
146.995,-36.6575,0.523568,2018.0,65.0,723.2634887695312,1.517018437385559,0.1205270141363143,14768.0,0.0001141634493251,96330.1328125
142.255,-36.6875,0.22782362,2018.0,65.0,129.1279296875,0.5786244869232178,0.1557623594999313,15063.833333333334,0.0001679472625255,100422.796875
144.905,-36.715,0.94552827,2018.0,65.0,165.3889923095703,1.3773924112319946,0.0692426040768623,14982.4,3.432221637922339e-05,100298.625
147.8775,-36.7425,0.7671157,2018.0,65.0,896.327392578125,1.9647469520568848,0.0788733139634132,14574.4,9.011309884954244e-05,92793.796875
143.9425,-36.7725,0.628273,2018.0,65.0,158.9804229736328,0.4028332531452179,0.0614154823124408,15193.0,4.792014806298539e-05,99316.1875
147.20000000000002,-36.8,1.2841399,2018.0,65.0,1154.246826171875,1.81196403503418,0.0939556136727333,14502.8,5.276743468130008e-05,93484.6484375
141.85500000000002,-36.83,-0.084972054,2018.0,65.0,140.3103485107422,0.3408263325691223,0.1528265625238418,15105.5,0.000313704716973,100014.171875
142.995,-36.8575,0.62647414,2018.0,65.0,275.1502990722656,1.559520244598389,0.0992471054196357,14944.666666666666,0.0001256691903108,99989.75
143.4125,-36.885,0.13399811,2018.0,65.0,236.10890197753903,0.4072124660015106,0.0789545699954032,14986.285714285714,9.461045556236058e-05,99141.625
143.0625,-36.9125,0.20256066,2018.0,65.0,222.2953186035156,0.3945131599903106,0.0992471054196357,14869.42857142857,0.0001017168178805,99765.7578125
141.9725,-36.94,0.08750574,2018.0,65.0,164.96925354003906,0.4770524799823761,0.055544663220644,15008.833333333334,0.000313704716973,100014.171875
147.77,-36.965,0.45045125,2018.0,65.0,714.5162963867188,0.6435824632644653,0.1036894470453262,14872.6,0.0001758338912623,91445.0078125
145.255,-36.9925,0.55134624,2018.0,65.0,368.7841796875,0.7493415474891663,0.0725257843732833,15058.8,5.181767119211145e-05,99638.5859375
142.01000000000002,-37.02,0.100679286,2018.0,65.0,180.40301513671875,0.4887015521526336,0.0567690543830394,15052.166666666666,0.0003754628123715,99825.8828125
145.85500000000002,-37.045,0.44518274,2018.0,65.0,514.6350708007812,0.5190576314926147,0.1332398802042007,15168.0,0.000129212567117,97166.1640625
141.3175,-37.0725,0.65001,2018.0,65.0,168.69699096679688,0.7421289682388306,0.0540077835321426,14953.666666666666,0.0005811050068587,100231.359375
143.895,-37.0975,0.42505333,2018.0,65.0,240.04684448242188,0.7037823796272278,0.0858709961175918,15055.833333333334,6.702343671349809e-05,99021.0703125
145.9,-37.1225,0.19610198,2018.0,65.0,259.9999389648437,2.6093909740448,0.1333057433366775,14649.6,0.000129212567117,97166.1640625
147.215,-37.1475,0.7048612,2018.0,65.0,1375.808349609375,1.5818976163864136,0.0782688111066818,14493.833333333334,0.0001141383618232,90625.1640625
147.9,-37.1725,0.8780879,2018.0,65.0,1362.1868896484375,2.2935245037078857,0.0916525498032569,14357.0,0.0003473233955446,91032.9453125
148.0225,-37.1975,0.8102372,2018.0,65.0,1016.4946899414062,1.7735114097595217,0.0926151275634765,14273.4,0.0003849427448585,90721.7265625
147.5375,-37.2225,0.8362329,2018.0,65.0,963.6901245117188,1.0870487689971924,0.0719309523701667,14498.2,0.0002907350135501,90195.1171875
146.3025,-37.2475,0.4389915,2018.0,65.0,721.8850708007812,2.1816439628601074,0.0775076523423194,14740.5,0.0001822912454372,94385.8359375
144.4425,-37.2725,0.5114551,2018.0,65.0,534.4701538085938,0.9444775581359864,0.0942408218979835,14625.333333333334,0.0001303568424191,96185.671875
141.935,-37.2975,0.36078677,2018.0,65.0,242.74383544921875,0.7515597343444824,0.1379601806402206,14875.714285714286,0.0005934963119216,99488.296875
147.3275,-37.32,0.38572356,2018.0,65.0,695.6343383789062,2.452608585357666,0.0783026367425918,14329.5,0.0005298517644405,91448.0546875
143.615,-37.345,0.01849948,2018.0,65.0,483.7320861816406,0.8733105659484863,0.0678915679454803,15135.8,0.0001944233372341,97658.0859375
147.9225,-37.3675,0.43750107,2018.0,65.0,613.187744140625,2.416109085083008,0.0986487045884132,14317.0,0.0007447727257385,93331.109375
142.9975,-37.3925,0.098263204,2018.0,65.0,331.447265625,0.6387044787406921,0.075091429054737,14997.333333333334,0.0003097069275099,98111.578125
146.21,-37.415,0.47695243,2018.0,65.0,611.2825927734375,1.2200419902801514,0.0807056427001953,14631.4,0.0001687070907792,96418.296875
148.9,-37.4375,0.1402264,2018.0,65.0,391.06201171875,1.1996217966079712,0.1057036072015762,14465.25,0.0006725220009684,93634.3671875
142.20000000000002,-37.4625,0.27992943,2018.0,65.0,234.61351013183597,1.052592396736145,0.0888200774788856,14959.0,0.0006410257192328,99174.53125
143.8175,-37.485,0.51858485,2018.0,65.0,431.357177734375,1.1746509075164795,0.0811175033450126,14994.333333333334,0.0001340441376669,97854.75
145.03,-37.5075,0.36206168,2018.0,65.0,291.0107421875,0.6481164693832397,0.1128177642822265,15393.25,0.0001417166204191,98896.6875
146.4,-37.53,0.47347242,2018.0,65.0,769.0769653320312,1.674857497215271,0.0912362411618232,14464.6,0.0004726180050056,91774.3359375
148.5025,-37.5525,0.5025284,2018.0,65.0,264.3092346191406,1.1215907335281372,0.1053412109613418,14465.5,0.0004971107700839,98293.4765625
142.41500000000002,-37.5775,0.64899915,2018.0,65.0,248.5482177734375,0.9470375180244446,0.0879606232047081,14714.666666666666,0.0006716248462907,98669.421875
145.4,-37.6,0.28010446,2018.0,65.0,168.622802734375,0.6050934195518494,0.1209789291024208,15065.2,0.000264506030362,97977.6484375
148.5475,-37.6225,0.81382513,2018.0,65.0,227.08567810058597,1.2264676094055176,0.1538071930408477,14910.0,0.0004971107700839,98293.4765625
143.0525,-37.6475,0.21934378,2018.0,65.0,277.08465576171875,0.3115826547145843,0.0880330428481102,14880.333333333334,0.0003495759738143,98541.765625
146.47750000000002,-37.67,0.38037407,2018.0,65.0,962.185302734375,2.1790242195129395,0.0846416503190994,14433.4,0.0004726180050056,91774.3359375
141.38750000000002,-37.695,0.7114795,2018.0,65.0,169.23959350585938,1.3741273880004885,0.0510023757815361,14921.714285714286,0.0009122875635512,100549.390625
145.515,-37.7175,0.036955103,2018.0,65.0,82.6689453125,0.770740270614624,0.126786932349205,15046.2,0.0003510688839014,96456.4609375
141.5375,-37.7425,0.27029723,2018.0,65.0,147.7142791748047,0.3920508325099945,0.0611449554562568,14933.714285714286,0.0009442919981665,100013.890625
146.9125,-37.765,0.41546944,2018.0,65.0,236.09576416015625,1.4602303504943848,0.0681270584464073,14709.8,0.0005117054679431,96640.1875
146.51250000000002,-37.79,0.49199876,2018.0,65.0,642.8713989257812,1.812545895576477,0.1073945388197898,14550.6,0.0006825095624662,94454.2890625
145.10250000000002,-37.8175,0.38040885,2018.0,65.0,111.74602508544922,0.5982326865196228,0.1418880522251129,15205.75,0.0002696957963053,100950.59375
147.655,-37.845,2.1042318,2018.0,65.0,-0.958700716495514,2.3506534099578857,0.0885242447257042,14820.5,0.0003174377488903,99976.9765625
146.515,-37.875,0.4464712,2018.0,65.0,416.6884460449219,2.2763209342956543,0.1027975752949714,14669.2,0.0006825095624662,94454.2890625
141.54000000000002,-37.9075,0.75627005,2018.0,65.0,148.47274780273438,1.2283289432525637,0.0680407881736755,14766.714285714286,0.0011391059961169,100482.8828125
143.82,-37.9375,0.3824578,2018.0,65.0,184.1099090576172,0.3338033556938171,0.0677797943353653,14939.833333333334,0.0004155288625042,97915.859375
141.41500000000002,-37.97,0.71012306,2018.0,65.0,125.78731536865234,0.9342023134231568,0.0907224044203758,14873.833333333334,0.0008869965095072,100901.984375
147.6625,-38.0,1.0339545,2018.0,65.0,2.371472120285034,1.1011015176773071,0.0762594863772392,14647.6,0.0003174377488903,99976.9765625
143.1125,-38.035,0.15165266,2018.0,65.0,155.4003143310547,2.11454439163208,0.1029862761497497,14860.166666666666,0.0006140346522442,99941.8125
142.4575,-38.07,0.39861745,2018.0,65.0,116.97562408447266,0.4058858752250671,0.0832278579473495,14937.333333333334,0.0009103147895075,100217.5078125
146.44750000000002,-38.105,0.6058939,2018.0,65.0,281.3601379394531,1.7548153400421145,0.1185240447521209,14588.4,0.0007119053625501,97726.46875
143.97,-38.1425,-0.09514625,2018.0,65.0,90.08206176757812,0.3484272360801697,0.0852401703596115,15272.25,0.0004368839727248,99964.1640625
145.9725,-38.1775,0.62517136,2018.0,65.0,133.56039428710938,0.8921566605567932,0.0810929611325264,15223.666666666666,0.0006503127515316,99587.0
141.54500000000002,-38.215,0.9449793,2018.0,65.0,70.28406524658203,1.3208280801773071,0.0699003860354423,14691.0,0.0008968640468083,100886.3046875
146.9875,-38.25,0.8556111,2018.0,65.0,105.41683959960938,1.0363540649414062,0.0796958953142166,14930.0,0.0003192842123098,100217.875
143.0575,-38.2925,0.3128182,2018.0,65.0,196.9596710205078,0.5625541806221008,0.0766216292977333,14847.5,0.000771832303144,100509.671875
145.6225,-38.335,0.29504496,2018.0,65.0,69.36862182617188,1.3665779829025269,0.0748449936509132,14970.75,0.0004349938826635,101149.875
144.8475,-38.38,0.31921366,2018.0,65.0,14.467095375061035,0.5914210081100464,0.0793755874037742,14503.666666666666,0.0006856569671072,101789.515625
146.4725,-38.4325,0.30081663,2018.0,65.0,379.1373901367188,1.6887046098709106,0.0867927521467208,14329.6,0.0005288537358865,99218.1953125
143.155,-38.495,0.21732292,2018.0,65.0,108.06848907470705,0.4151073396205902,0.0851245895028114,14800.0,0.000771832303144,100509.671875
143.51000000000002,-38.565,0.361708,2018.0,65.0,226.2975311279297,1.3017653226852417,0.1285823881626129,14502.5,0.0008025596616789,99688.9140625
146.5475,-38.65,0.5716816,2018.0,65.0,10.768195152282717,1.6816798448562622,0.1481802612543106,14978.0,0.0004383719351608,99968.4375
146.28,-38.9,0.66605055,2018.0,65.0,15.962904930114746,1.0609432458877563,0.0853867828845977,14219.0,0.0006984627107158,100951.421875
140.9625,-33.98,2.906897,2018.0,81.0,21.446983337402344,3.5561413764953613,0.1262870579957962,14894.42857142857,0.0001170411123894,100911.6875
141.41750000000002,-34.2775,0.33751848,2018.0,81.0,56.00091171264648,0.3570887446403503,0.0368196442723274,14982.866666666669,0.0001144091947935,101013.5625
142.3375,-34.425,0.60732806,2018.0,81.0,42.168678283691406,0.54681396484375,0.1140955165028572,14546.1875,0.0002821934176608,100917.71875
141.7125,-34.57,0.87997574,2018.0,81.0,80.36558532714844,0.9740711450576782,0.0326968505978584,14809.533333333333,0.000113763497211,100799.015625
141.10250000000002,-34.692499999999995,0.9566721,2018.0,81.0,52.23527526855469,0.8566604256629944,0.0375085547566413,14828.70588235294,2.2348074708133936e-05,101138.765625
141.82250000000002,-34.7875,1.1259665,2018.0,81.0,54.60494613647461,1.1039316654205322,0.0379684641957283,14765.0625,3.219011705368757e-05,100843.3671875
142.59,-34.872499999999995,0.89969873,2018.0,81.0,64.44338989257812,0.8868200778961182,0.0369556620717048,14651.875,1.596705988049507e-05,100907.796875
141.4925,-34.96,0.7000388,2018.0,81.0,53.643516540527344,0.629742443561554,0.0382542684674263,14817.375,8.34548263810575e-05,100810.65625
142.94,-35.044999999999995,0.1822796,2018.0,81.0,57.34316253662109,0.3522827923297882,0.0388960912823677,14699.066666666668,2.096034586429596e-05,100850.203125
141.235,-35.1325,0.50839967,2018.0,81.0,48.95833206176758,0.8488141298294067,0.0398463681340217,14833.4375,5.795719334855676e-05,100800.96875
142.275,-35.215,0.8933538,2018.0,81.0,63.0727767944336,0.9737111330032348,0.0346576645970344,14759.176470588236,2.034881617873907e-05,100877.796875
143.395,-35.2925,0.23099868,2018.0,81.0,83.95807647705078,0.3390804231166839,0.1378939896821975,14671.42857142857,4.161999095231295e-05,100727.1328125
141.66750000000002,-35.372499999999995,0.92348874,2018.0,81.0,83.1036376953125,0.8026557564735413,0.0359272435307502,14670.125,5.0008646212518215e-05,100820.6015625
143.18,-35.445,0.08968427,2018.0,81.0,63.59668350219727,0.3050305843353271,0.0412917211651802,14755.4,3.003486199304461e-05,100880.5
143.285,-35.515,0.27808738,2018.0,81.0,81.67351531982422,0.3119922578334808,0.0413045957684516,14696.5,4.249811172485352e-05,100650.78125
142.9425,-35.5825,0.21158235,2018.0,81.0,63.36085891723633,0.3184274137020111,0.0421344116330146,14740.5625,0.0001138033112511,100736.1796875
143.1875,-35.6475,0.421501,2018.0,81.0,85.15711975097656,0.2626299560070038,0.0384228900074958,14686.933333333332,3.368296893313527e-05,100793.4765625
141.2225,-35.7125,0.66216505,2018.0,81.0,118.14366149902344,0.7569906115531921,0.0426579788327217,14585.4,0.0001289439387619,100265.890625
143.3475,-35.7725,0.3062423,2018.0,81.0,91.3513412475586,0.340001493692398,0.0603601410984993,14670.333333333334,0.0001194265205413,100519.1328125
142.2875,-35.8325,0.28432482,2018.0,81.0,85.76961517333984,0.454704999923706,0.050238974392414,14643.5,0.0001756430137902,100585.109375
145.5075,-35.8825,0.5821443,2018.0,81.0,109.683837890625,0.6904518008232117,0.1054822877049446,14668.833333333334,0.0003104772767983,100260.6015625
143.48000000000002,-35.9325,0.27584028,2018.0,81.0,97.21727752685548,0.3029841780662536,0.044826216995716,14662.214285714286,0.0001194265205413,100519.1328125
143.18,-35.9775,0.16905779,2018.0,81.0,98.87806701660156,0.4269415736198425,0.0761426165699958,14599.466666666667,0.000147151062265,100566.5390625
145.22750000000002,-36.015,0.6277505,2018.0,81.0,103.28553009033205,0.5798399448394775,0.1072093918919563,14597.76923076923,0.0004249836201779,100320.0625
143.455,-36.05,0.28120273,2018.0,81.0,106.3418426513672,0.3501486182212829,0.0449184253811836,14624.5625,0.0001488538691774,100354.1328125
147.7425,-36.08,0.6112145,2018.0,81.0,690.3832397460938,1.4774843454360962,0.132608488202095,14464.307692307691,0.0010098943021148,96282.4296875
147.5775,-36.11,0.6237626,2018.0,81.0,755.798828125,1.3372987508773804,0.0878277495503425,14446.5,0.0010098943021148,96282.4296875
145.3825,-36.14,0.9038304,2018.0,81.0,109.34215545654295,0.7409977316856384,0.1090477183461189,14671.076923076924,0.0004159268573857,100299.0
142.55,-36.17,0.29092267,2018.0,81.0,105.25686645507812,0.4342079162597656,0.1630619317293167,14661.214285714286,0.0001784878550097,100421.09375
146.785,-36.1975,0.5706376,2018.0,81.0,433.5464782714844,1.2819987535476685,0.1357860118150711,14602.083333333334,0.0006495689158327,98916.3984375
143.81,-36.2275,0.93238795,2018.0,81.0,105.47190856933594,0.4851166307926178,0.1427183896303177,14667.9375,0.0001329936203546,100374.296875
147.97,-36.255,0.462024,2018.0,81.0,610.2236938476562,2.821571588516236,0.1478962451219558,14563.083333333334,0.0015764923300594,94373.046875
145.035,-36.285,0.87946576,2018.0,81.0,105.83747100830078,2.0454776287078857,0.1073089316487312,14585.642857142857,0.0004776198184117,100239.5625
142.05,-36.315,0.06756233,2018.0,81.0,117.58130645751952,0.3088154196739197,0.1625111848115921,14568.642857142857,0.0001495687756687,100319.828125
145.9875,-36.3425,0.45472392,2018.0,81.0,205.3265380859375,0.6508734822273254,0.0821893885731697,14720.307692307691,0.0007447757525369,99905.546875
142.9325,-36.3725,0.25351018,2018.0,81.0,114.87731170654295,0.4816617667675018,0.1571479588747024,14645.875,0.0002211152459494,100211.7890625
147.005,-36.4,0.5027409,2018.0,81.0,463.9939270019531,1.6694047451019287,0.1781893521547317,14587.833333333334,0.0010616459185257,97861.3671875
143.725,-36.43,0.35966352,2018.0,81.0,173.8690948486328,0.3518905639648437,0.1105135157704353,14719.266666666666,0.000168954138644,99931.828125
147.38750000000002,-36.4575,0.486136,2018.0,81.0,620.5357666015625,2.68196439743042,0.1516972333192825,14465.833333333334,0.0010524371173232,96328.171875
143.4075,-36.4875,0.35881564,2018.0,81.0,205.60520935058597,0.4574894607067108,0.1228857710957527,14681.066666666668,0.000165561796166,99963.140625
146.57500000000002,-36.515,0.5530679,2018.0,81.0,182.7080078125,1.076812744140625,0.1636651307344436,14578.818181818182,0.0014567573089152,97266.2734375
142.9925,-36.545,0.12453072,2018.0,81.0,148.35671997070312,0.3328630328178406,0.1589446812868118,14644.133333333331,0.00026818952756,99946.703125
146.66750000000002,-36.5725,0.5343424,2018.0,81.0,474.5892028808594,0.4652532339096069,0.1401682645082473,14550.272727272728,0.0014567573089152,97266.2734375
141.8675,-36.6025,0.31937802,2018.0,81.0,136.6670684814453,0.5523610711097717,0.1785224229097366,14560.0,0.0001732499222271,99867.984375
144.025,-36.63,0.6219216,2018.0,81.0,143.3177032470703,0.4758721888065338,0.0944302752614021,14708.333333333334,0.000235428684391,99895.75
146.26250000000002,-36.6575,0.8772091,2018.0,81.0,232.9729461669922,0.84145188331604,0.1595598012208938,14549.916666666666,0.0011338479816913,98637.4453125
141.5175,-36.6875,0.435102,2018.0,81.0,166.00692749023438,0.3649127185344696,0.1695409566164016,14464.57142857143,0.0001894130255095,99806.9765625
144.20000000000002,-36.715,0.5955464,2018.0,81.0,185.3328857421875,0.8895381689071655,0.095732994377613,14664.466666666667,0.000235428684391,99895.75
147.1825,-36.7425,0.51158327,2018.0,81.0,516.2083740234375,2.120893955230713,0.1406119614839553,14467.916666666666,0.001647760043852,95993.9453125
143.2525,-36.7725,0.926767,2018.0,81.0,273.0269775390625,0.9564138054847716,0.1372826844453811,14536.5,0.0004552577156573,98793.5703125
146.51250000000002,-36.8,0.48392442,2018.0,81.0,770.9806518554688,2.491962194442749,0.1222263053059578,14467.0,0.0018373108468949,95806.3125
141.16750000000002,-36.83,0.9131259,2018.0,81.0,128.619140625,0.5886968374252319,0.0696901157498359,14468.07142857143,0.0002035645302385,100323.25
142.3075,-36.8575,0.0054801498,2018.0,81.0,159.91714477539062,0.3766699433326721,0.1876500397920608,14625.384615384615,0.0002874807687476,99862.953125
142.72750000000002,-36.885,0.5084896,2018.0,81.0,178.0911407470703,0.471154123544693,0.140295460820198,14645.357142857143,0.0002818108769133,99730.828125
142.3775,-36.9125,0.55880475,2018.0,81.0,229.1182861328125,0.7937446236610413,0.0657090619206428,14569.53846153846,0.0002874807687476,99862.953125
141.2825,-36.94,0.44480032,2018.0,81.0,145.82730102539062,0.5828593969345093,0.072012074291706,14472.0,0.0003154756268486,99914.3828125
147.08,-36.965,0.829518,2018.0,81.0,1226.944091796875,2.4607603549957275,0.1290994435548782,14301.083333333334,0.00218844297342,93171.0390625
144.565,-36.9925,0.9609237,2018.0,81.0,266.3139953613281,0.5543626546859741,0.1621599942445755,14497.875,0.0006373231881298,99045.03125
141.3175,-37.02,0.74671113,2018.0,81.0,163.66690063476562,0.4463189244270324,0.0732224062085151,14411.35294117647,0.000388266518712,99862.3203125
145.1625,-37.045,1.170552,2018.0,81.0,171.30320739746094,1.5841056108474731,0.1659119874238968,14541.666666666666,0.000611561757978,98894.65625
148.52,-37.07,0.76370025,2018.0,81.0,471.5748901367188,1.3519701957702637,0.1300228387117386,14337.916666666666,0.0008154337992891,92686.8125
143.18,-37.0975,0.62610185,2018.0,81.0,604.5485229492188,0.4713882803916931,0.0760076716542244,14434.133333333331,0.000283938483335,98597.4765625
145.1,-37.1225,0.9865428,2018.0,81.0,213.92892456054688,0.6598103046417236,0.1310259848833084,14535.4,0.000611561757978,98894.65625
146.3925,-37.1475,0.5033894,2018.0,81.0,1215.9066162109375,2.173785448074341,0.1316219121217727,14288.785714285714,0.0024671307764947,94054.3203125
147.05,-37.1725,0.6338055,2018.0,81.0,861.9662475585938,2.534065008163452,0.1439572125673294,14295.5,0.0023652964737266,90278.0078125
147.0925,-37.1975,0.6452879,2018.0,81.0,1131.5592041015625,1.518192172050476,0.11607176810503,14274.166666666666,0.0023652964737266,90278.0078125
146.56,-37.2225,0.79585814,2018.0,81.0,1335.6505126953125,1.759850025177002,0.1307922154664993,14199.214285714286,0.0026964736171066,92990.0
145.3675,-37.2475,0.9573494,2018.0,81.0,228.48468017578125,1.4013123512268066,0.1824196130037307,14467.866666666669,0.0008060171385295,98134.1171875
143.5075,-37.2725,0.65819037,2018.0,81.0,317.0017395019531,0.5373308062553406,0.1499251872301101,14493.0,0.0005642808391712,97287.4375
141.0,-37.2975,0.58772075,2018.0,81.0,104.55379486083984,1.324894905090332,0.0581956580281257,14297.92857142857,0.0004092845483683,100782.8125
146.3925,-37.32,0.5240184,2018.0,81.0,823.358154296875,1.4806867837905884,0.1290734559297561,14308.57142857143,0.0023385863751173,93124.25
142.68,-37.345,0.6242114,2018.0,81.0,271.8157958984375,1.0725922584533691,0.0867359116673469,14384.8,0.000621581042651,97715.984375
146.9875,-37.3675,0.91583794,2018.0,81.0,347.3236083984375,0.6904340386390686,0.1185234263539314,14417.076923076924,0.0023596652317792,90388.09375
142.0625,-37.3925,0.77158344,2018.0,81.0,263.5504455566406,0.9686430096626282,0.0730485394597053,14343.53846153846,0.0005467594601213,98797.7109375
145.275,-37.415,0.8517617,2018.0,81.0,331.2670593261719,0.8267091512680054,0.1156570389866828,14237.733333333334,0.0007388092926703,97672.9765625
